mmsi,risk_score
412333806,0.998564677708385
412575063,0.998562446694764
412328700,0.9985540199451852
432334592,0.9985505655589582
412410057,0.9985387965030217
412440434,0.9985205084539628
412520308,0.9985158533882617
412333335,0.9985144863807157
412440231,0.9984955523967469
412328743,0.9984872473826906
416085900,0.9984836098148829
412365486,0.9984751387037971
412421064,0.9984730336746044
412440682,0.9984595111065586
412420005,0.9984573825677624
412699070,0.9984517189052601
412675630,0.9984471628830485
412320533,0.9984457261274682
412410054,0.9984409515038287
412304498,0.9984365855670361
654321789,0.9984330907161969
412399888,0.9984099960334398
412673230,0.9984076229657594
412675760,0.9984030847800746
412440674,0.998402853374869
412060899,0.9983991306891477
412280965,0.9983875619062533
412440508,0.9983840241558715
412671320,0.9983834319838288
416004681,0.9983833806151248
412671960,0.9983778110646553
412326864,0.9983758367057244
412116666,0.9983672247157181
107000505,0.9983586560036071
412304229,0.9983431897012897
412440539,0.9983369520891762
412440477,0.998335685575282
412209136,0.9983040009607741
412440443,0.9982690574354324
412321407,0.9982515975240716
412440819,0.9982495866213166
412549468,0.9982396007428569
412217487,0.9982346901440382
412440481,0.9982308971119156
412900856,0.9982308868216248
412672240,0.9982291301455354
412336999,0.9982233691311031
412440362,0.9982223029722103
412440371,0.9982175552260905
422254800,0.9982133017879579
412440366,0.9982105541366061
412281589,0.998200547914699
412460091,0.9981936588414482
412420163,0.9981870395790476
412440438,0.9981802095718602
412306288,0.9981718813556063
412440367,0.9981566951341552
412440542,0.998151495730332
412328106,0.9981494864337231
412419051,0.9981410158656063
412698110,0.9981366544639141
412440365,0.9981359479280691
412440479,0.9981359479280691
412440363,0.9981359479280691
412472657,0.998132327589668
412440359,0.9981284514782235
412549137,0.9981055905677296
412331122,0.9981051129371468
412068876,0.9980965745487451
415135790,0.9980804488273414
412888133,0.998073342693801
412440435,0.9980655490290575
412410051,0.9980486978151648
412697510,0.9980484591492166
422341588,0.9980457543460762
419506560,0.9980212606203367
412675840,0.9980081124172553
416055600,0.9979984964089282
412421063,0.9979976367228518
412331082,0.9979914185729708
412410055,0.9979802427071395
416146500,0.9979643992015458
431700395,0.9979627548836721
412520096,0.997958518701962
412440432,0.997940464709042
515853000,0.9979350423581833
412330141,0.9979258452476714
412440506,0.9979145292153028
412330107,0.9979130519634908
412420921,0.9979061008240055
412672180,0.9979044428088588
1305,0.9978968001909123
419801560,0.9978955762268649
412328738,0.997874834609177
412549414,0.9978715494070889
412440441,0.9978698694029949
412328737,0.9978678401603311
334930000,0.9978589952348703
666668888,0.9978574755107236
413565688,0.9978458210970415
412333811,0.9978338244371279
412331123,0.9978248492538583
412410061,0.9978076661779691
412440502,0.9978033554356144
412672320,0.997801219754788
412523579,0.9978003256759701
412698120,0.9977906236843659
412440677,0.9977669498723745
412674930,0.9977664074340724
412403439,0.9977658699705682
416087700,0.99775054695665
514930000,0.9977439893760932
412549411,0.9977390911100444
412440492,0.9977356432477574
412672030,0.997729037990828
412300098,0.9977216566517223
412672330,0.997721545972682
416005002,0.9977196946782367
412328742,0.9977196946782367
412533333,0.9977185064131037
412327822,0.9977182239592984
416705000,0.9977026687437516
224469000,0.9976836693353659
525020322,0.9976642089629326
412552101,0.9976499683473857
525700200,0.997644488307769
412698990,0.997642406145458
412420275,0.9976424012745959
412674780,0.9976388877017572
412330999,0.9976336521090312
412209135,0.9976289372816426
422520001,0.9976237422764611
412550614,0.9976214707657157
412440509,0.9976138035577724
412549134,0.9975901519977921
412440833,0.9975595482184261
412336492,0.997558469536019
412698970,0.9975548955173393
412330165,0.9975523112010297
412698550,0.9975512694197144
416000205,0.9975496711305858
412549188,0.997546543050234
412355687,0.9975452433548107
412440808,0.9975419421252861
998519293,0.9975391863175596
412421034,0.9975317418316318
412420124,0.997530869985754
412698960,0.997530869985754
412008003,0.9975282208013737
412440812,0.9975227022562678
400111999,0.9975159278295385
412369258,0.9975005165128547
412596855,0.9974988179684758
412698060,0.9974982989574378
412440673,0.9974879276876061
416088900,0.9974847515517704
412672160,0.9974740321572952
412549656,0.9974480633252234
431200910,0.9974465175371149
412699690,0.9974413357064924
412420164,0.9974413357064924
412697530,0.9974413357064924
412675050,0.9974392352057735
412672170,0.9974166286037276
412420165,0.9974155216756093
416863000,0.9974032137582676
431603120,0.9974015095143535
900000117,0.9973936291777771
431016429,0.9973902049103324
412328978,0.9973879244117789
431800190,0.9973830247909288
412674760,0.9973823460560372
412420167,0.9973823460560372
412697520,0.997378657912555
416800348,0.9973729130611121
412320009,0.9973635867330679
412007522,0.9973591758126568
412675110,0.9973582374668771
412420832,0.9973458748095244
412999988,0.9973444362438971
416638000,0.9973436311726294
664246000,0.9973419946077948
412420101,0.9973192591674824
412440505,0.997296672948814
422230182,0.9972953069037029
412281922,0.9972703274062169
412440487,0.9972702952893665
412209133,0.9972692461772716
416333000,0.997262059190513
412045678,0.9972298726918448
413325107,0.9972289319543131
412248500,0.9972275865002845
412333744,0.9972272354583223
412440512,0.9972228057370134
412440486,0.9972182807038247
412440485,0.9972182807038247
412440381,0.9972179054390603
412256688,0.9972168088615107
412440498,0.9972142477643106
514610000,0.9972088930092305
412698090,0.9972087796030691
200007409,0.9971885571767993
412440433,0.9971853220093834
412440684,0.9971732377557202
412440685,0.9971732377557202
412549135,0.9971732377557202
664626000,0.9971687752376698
412488583,0.997149872694565
412140674,0.9971485864935317
412457789,0.9971390207002678
416005083,0.9971371357533889
412000801,0.997133473358975
412673480,0.9971316331525066
412501162,0.9971129472593319
412522154,0.9971121914810195
412320028,0.9971109237290843
412685910,0.9971086516284317
412699050,0.9971002922825444
412011203,0.997100210559165
412549138,0.9970946957692719
412328744,0.9970923965677329
412425207,0.997086802875632
412440501,0.9970788734484491
412420162,0.9970767950131098
412675930,0.9970767950131098
412698010,0.997074396125433
412698940,0.997074396125433
412440194,0.9970633744222461
412672090,0.9970619411674873
412440745,0.997060870071961
416540000,0.9970607557130664
412328736,0.9970596014729362
412421087,0.9970576470955187
412328739,0.9970574227413747
412697890,0.997050653410314
412523258,0.9970476364026466
412440751,0.9970214728367872
412420168,0.9969998561942517
525600601,0.9969760195219383
412440716,0.9969754125754099
367323000,0.9969637174001642
412501174,0.9969587282457356
412698020,0.996943119189028
412228888,0.9969383328551928
412488644,0.9969304173885417
418052220,0.9969241512453318
412520382,0.9969219488820281
412333808,0.9969210302350846
412464124,0.9969115585607036
412698710,0.9969080163466106
412521208,0.9969029408546922
412328722,0.9969017626565846
412524992,0.9968974025464785
412520397,0.9968873474027349
412421008,0.9968862221736908
412421009,0.9968862221736908
412421035,0.9968862221736908
412520766,0.9968824952367401
698688631,0.9968766445051672
412051289,0.996875693405283
422170559,0.9968731463491378
812345678,0.996853815526714
412440816,0.9968397120536977
412698930,0.9968297410229672
412440811,0.9968280651687349
431020032,0.9968228797496307
431701560,0.9968212515392604
412440516,0.9968205847581054
412416268,0.9968029692980453
412331106,0.9968005771562132
412549136,0.9967989553585701
412520109,0.9967982612322092
416168168,0.9967958107636197
412440831,0.9967945879023223
412333749,0.9967887929673334
652962307,0.9967878544240051
999910788,0.9967777207206967
412524928,0.9967624094576812
413586597,0.9967613553016161
412440824,0.9967514956205532
412440482,0.9967489820475622
412440249,0.9967339524649
412985699,0.9967155710059057
412462205,0.9967109124746132
412699230,0.996692957545083
412423606,0.9966729339838771
412329683,0.9966603496157385
412440813,0.9966450476446961
412462855,0.9966403048548819
100700132,0.9966379892351429
412329869,0.9966307343359159
412327658,0.9966265036886247
412440832,0.9966227350145495
416004463,0.9966165987353559
412697760,0.9966152080398063
412463273,0.996604236360541
412521231,0.9965943347376843
412420388,0.9965904975108429
412521112,0.9965870280055207
412440368,0.9965804319313619
412329999,0.996562567047677
431009573,0.9965610597583967
412671920,0.9965597613829125
412672210,0.9965597613829125
412549558,0.9965591468058094
412671910,0.9965511722554554
412401250,0.9965465010462657
412671880,0.9965465010462657
412672120,0.9965465010462657
412357891,0.9965418348131426
412674960,0.9965366666992514
412440804,0.9965328380632303
412440478,0.9965240462393505
412671930,0.9965234622579502
422000046,0.9965224051655078
416078600,0.9965217485421097
416004469,0.996505525885244
452119531,0.9965003873509021
412521194,0.9964993202867629
412672070,0.9964979110886536
515844000,0.9964965246024239
416311000,0.9964922240693679
412280717,0.9964908531162993
416857000,0.9964879674043581
412281278,0.9964848650842036
412635285,0.9964787538206584
412667789,0.9964761606785507
412006557,0.9964684019227691
412520412,0.996459984757736
412538822,0.9964548269848522
412462286,0.9964426150840534
412426663,0.9964325357783037
412410035,0.9964278767268363
412440829,0.9964246508060719
412420415,0.9964186199803519
412321231,0.9964109019899756
414549355,0.9964103532633093
412440698,0.9964065834658731
412672220,0.9963976555199883
412440679,0.9963883112626339
412440683,0.9963883112626339
412671890,0.9963833137815208
412209137,0.996383224048
412209141,0.9963815436278429
412440821,0.9963805542586399
412440497,0.9963779848397646
412440495,0.9963779848397646
412209132,0.9963771531410801
412333745,0.9963690594130532
567000035,0.9963501792434334
416745000,0.9963358944750134
416316000,0.9963358944750134
412673730,0.9963258832684326
412420588,0.9963135823000533
412521188,0.9963093059724225
412366888,0.9963038763758095
412329288,0.9962898256653776
412326878,0.9962892555031952
412420387,0.9962795548407689
412440373,0.9962784996818828
412474086,0.9962777930603004
412328719,0.9962693849490858
412698540,0.9962561502354904
412420835,0.996249393911931
514449000,0.9962474504426235
412007888,0.9962415521207838
412523746,0.9962317304755105
413689035,0.9962290833220574
416004881,0.9962290503886367
412354885,0.9962213466999048
422700328,0.9962203097797376
412520388,0.9962162944392796
412342898,0.9962162944392796
416002515,0.9962120509246747
412473161,0.9962108164955399
900010177,0.9961995315911036
900012688,0.9961980726438986
412520398,0.996172689901225
422181413,0.9961644787843441
412708000,0.9961518523870591
412440725,0.9961188943262794
412440759,0.9961046202365761
431702130,0.9960986083066297
412654854,0.9960889403809042
412549466,0.9960844593753571
412463272,0.9960797701665939
412483556,0.9960752237341858
412419047,0.9960720096999058
412211644,0.9960645865168847
412333747,0.996060719863304
412549130,0.9960583504322224
412549467,0.9960583504322224
300810088,0.9960485887335568
416001063,0.9960323767113285
880413007,0.9960303886216595
412596857,0.9960274578344785
432860000,0.9960270587069423
412331111,0.9960239898073583
431601398,0.9960215509881359
412440244,0.9960153500273485
412520239,0.9959928025722182
412421075,0.9959722856587268
412989898,0.995959146326586
412440822,0.9959536875096816
412440423,0.995910525522964
412331014,0.9959066354457619
416345000,0.9959066354457619
412549583,0.9958995292135219
412326888,0.9958972798463633
412321257,0.9958961624885149
412520336,0.9958872776570901
413568100,0.9958859530700275
412488592,0.9958837067222
413071074,0.9958820091666337
599986002,0.9958820091666337
412666089,0.9958820091666337
990019351,0.9958820091666337
412400531,0.9958820091666337
412653141,0.9958820091666337
412440678,0.9958671877498009
634152000,0.9958359694516989
416000594,0.9958079416268126
412280446,0.995795056824976
412328777,0.9957836414397393
416069500,0.9957814206547319
412523669,0.995773004823961
412479877,0.9957724215513106
412211782,0.9957721587894707
412446505,0.9957620622328414
412501954,0.9957600046067145
412488572,0.9957576342466865
412440675,0.9957468419291258
412672130,0.995742516146521
412549124,0.9957407733917357
412440246,0.9957392092248638
416002404,0.9957287450616337
412440247,0.9957260238432936
412440504,0.9957085305698292
412289154,0.9956876490611906
412328814,0.9956744300968706
412420451,0.9956527888163282
416789000,0.9956462428422528
412326866,0.9956393024082544
412549409,0.9956369919305794
412403447,0.9956318439556133
412086795,0.995631192163877
412698070,0.9956308538243887
413800130,0.9956184840433394
412521555,0.9956081906237053
412200986,0.9955859461509867
412418254,0.9955827919505142
412440251,0.9955627998995326
412420956,0.9955627998995326
412421011,0.9955584345268195
412524535,0.9955341579204767
412549415,0.9955326294800917
412524976,0.9955187791921434
412440480,0.9955186474620923
412821666,0.9955123427140349
412320013,0.995509165294324
412329673,0.9955061912651276
416004339,0.9955025391985363
412520312,0.9954926155014899
412436798,0.9954918761413276
412488607,0.9954895392634348
412488643,0.9954719950174848
412549393,0.9954718682122631
412672040,0.9954632204724343
412201604,0.9954609469000192
100914468,0.9954530723112375
412444165,0.9954530133456081
600038001,0.9954420198339187
412465243,0.9954403938580015
416803000,0.99543467843407
432933000,0.9954337760659605
412329557,0.9954328425073742
412330103,0.9954238872764395
412462583,0.9954155949607607
412334042,0.9954150044178386
413111359,0.9954116801069577
412523201,0.9954095605862459
416003575,0.995409354383855
412066188,0.9953987736401491
416244600,0.9953929847470869
422319786,0.9953885553092817
416001344,0.9953876254243725
412329672,0.995379190586913
412520236,0.9953772283229964
413052253,0.9953692680927964
412368526,0.995365210686152
412578965,0.9953134438866464
414222211,0.9953060545032353
416772000,0.9953030647237191
412326366,0.9953022580724765
416005668,0.9952966318139781
412520337,0.9952808816532723
525101547,0.9952798460778217
416002648,0.995264100492941
416002092,0.9952523582860138
416003869,0.9952415950845571
416234900,0.9952392615587166
416002768,0.9952392615587166
416003074,0.9952392615587166
412439782,0.9952282901495282
412500191,0.9952271898087162
412524952,0.9952233219495678
413487855,0.9952225270482659
412695690,0.995222092621416
412695660,0.995222092621416
412695610,0.995222092621416
416002922,0.9952201716146487
412460283,0.9952201716146487
412300198,0.9952139985108257
108888888,0.995201024051297
416003561,0.9951955950393
412418115,0.9951926312557091
412850088,0.995189446557118
412421076,0.9951884346664548
412695680,0.9951782693877494
416004852,0.9951710991965813
412439399,0.9951577712436644
412020670,0.9951466982601709
412329665,0.9951381558191417
412549481,0.9951337716915784
613000000,0.9951172269673556
416002099,0.9951124599737533
412226688,0.9951077650874852
412524951,0.9950779917216999
416002346,0.9950719007226447
416004048,0.995070477983273
412334073,0.9950657430453861
412524697,0.9950611511016468
412212368,0.9950548828477113
412524575,0.9950544084283257
412549212,0.9950442752145934
412331872,0.9950401212093326
412440686,0.9950325591990296
412323083,0.9950219147033722
431500078,0.9950214126114673
412440753,0.9950013154331093
664541000,0.9949884926421061
412549213,0.9949829517677007
416165700,0.9949737097126358
412888298,0.9949389976219891
525201998,0.9949269715662136
412334273,0.9949264818976891
412689630,0.9949228185385786
412572656,0.9949006531824097
412549151,0.9948988301355604
525101648,0.9948973703061564
412856556,0.9948909896084726
416001233,0.9948797810507708
412571439,0.9948594740091592
412209142,0.9948350873838707
416000631,0.9948321684851936
417777777,0.99481974013258
416704000,0.9948185385141386
413005198,0.9948143004177903
412549129,0.9947977053794184
412280981,0.9947914239280001
416002216,0.9947788787220644
416000405,0.9947788787220644
412440483,0.9947777224465979
416000466,0.9947693094025681
412549413,0.9947500101759477
412523894,0.9947396008368636
700054865,0.9947367956821703
416001799,0.9947310118279581
700054765,0.9947304200801458
416199800,0.9947297832882566
416580000,0.994728708253154
431000770,0.9947227217892002
412333809,0.9947179507387224
416003315,0.9947142901747336
412523522,0.9947030241479069
416004246,0.994699037559571
416003089,0.994699037559571
412695570,0.9946799307943426
412460289,0.9946777929715542
900008008,0.9946765332297608
412329671,0.9946755910744617
412461733,0.9946725913787554
412421032,0.9946624945204108
412488576,0.9946442242783233
416237800,0.9946290043336634
412520115,0.9946228118012909
412549225,0.9945903577327647
416237700,0.9945695191023669
412209138,0.994569430974341
413500096,0.99456556101281
415124512,0.9945614748167854
532461,0.9945554155497619
888889999,0.9945472410998607
412672060,0.9945397488121102
412987750,0.9945397123188868
412400158,0.9945247910180065
431636000,0.9945146136563787
412440818,0.9945061227908596
416875000,0.9944955848251079
900900086,0.9944909132999105
412476582,0.9944908131675184
416218500,0.9944727577514652
412003117,0.994462912214866
416001245,0.99445686871105
23456789,0.994440566076712
412301150,0.9944357403694285
998500157,0.9944269353470857
431700130,0.9944234557451176
412328816,0.9944136776724434
412674970,0.9943982854895572
412200083,0.9943912038655207
412483243,0.9943894589566082
412328817,0.9943483169068151
416002506,0.994346362441233
412329679,0.9943295783703602
412411586,0.9943061126469008
416001447,0.9942908001241297
416004179,0.9942747867072907
100901044,0.9942647938657042
100901043,0.9942452243334289
416112600,0.9942198034159185
525800211,0.9941792147045029
412440242,0.9941757642851186
700059693,0.9941714533207606
412856299,0.9941703932533528
412440248,0.9941609810666093
416240800,0.9941578229068618
525700681,0.9941436514842282
412330001,0.9941345634770902
645379000,0.9941242968455666
412440718,0.9941021159527428
416001255,0.9941006560855913
416004098,0.9940873293550117
422171042,0.9940796008941383
412327998,0.9940768523613963
431601970,0.9940693755526726
525900369,0.9940650441029684
416000228,0.9940595830818882
412521187,0.9940484615189618
412524449,0.9940318808892753
416003224,0.9940241130192912
645378000,0.9940161007776308
412000668,0.9940135157543092
416002906,0.9940135157543092
412488617,0.9940014465093481
416199500,0.9939987105299499
412520104,0.9939941855174753
416000784,0.9939570149228608
412331079,0.9939497307979005
412401260,0.9939242978019173
525701276,0.9939240547229787
412522497,0.9939239580668202
412522438,0.9939239580668202
412501765,0.993913368277141
412000818,0.9939059950326188
412671940,0.9939005412479927
412420982,0.9939005412479927
412671950,0.9939005412479927
412331108,0.9938542890690631
412524689,0.9938531563854831
412000052,0.9938461207828824
525701891,0.9938437125932642
416132500,0.9938420094749743
416000202,0.9938295664803701
412284797,0.9938273905352195
431023184,0.9938137898713019
422082600,0.9938072138930769
412356658,0.9937851376332835
431324000,0.9937647006142192
412212257,0.9937387841198684
416000402,0.9937345633042779
412524886,0.993723771654986
412221241,0.9936989394448842
463212121,0.9936713135683988
431703970,0.9936529043626622
533333000,0.9936259601393103
989827002,0.993623775732465
418054492,0.9936162656834153
413456788,0.9935684738258237
412229196,0.9935533925158988
412585688,0.9935533066418007
416633000,0.9935470347727039
412201605,0.9935395619022087
525700801,0.9935392691840343
432932000,0.9935192340901188
412488571,0.9935097701969202
412420445,0.993507881489617
412523528,0.9934946479478364
412331107,0.9934820720271998
412331565,0.9934715952627514
432891000,0.9934709268814259
412549402,0.9934628393217154
412586666,0.9934542357520305
412343455,0.9934542357520305
412567888,0.9934540586650534
419740410,0.9934106494135277
412331164,0.9933676872691772
412699210,0.9933613690151663
416411000,0.9933537863823096
416739000,0.993346539475626
416226700,0.9933302775990112
412677850,0.9933190491426429
416028900,0.9933170976919756
412331238,0.9932595937557943
416228600,0.9932510764112469
998571096,0.993249458232579
412524969,0.9932352768630567
412201817,0.9932317460622603
412521991,0.9932180339745885
412523581,0.9932103083952792
900011296,0.9932078037307497
416059900,0.993177846967754
416002998,0.9931542085411628
412440382,0.9931191505524269
412440378,0.9931085645132254
412329408,0.9930932756539809
525201034,0.9930862197662207
412150908,0.9930783160594884
626,0.9930779507924211
416641000,0.9930691043484832
412336876,0.9930520761245241
412482975,0.9930520761245241
412460088,0.9930466155068945
412329406,0.9930300635377884
416002232,0.9930262468152066
431600230,0.9930180713381979
412699220,0.993013905607729
431722000,0.992984766721068
412440494,0.9929803703764176
416031500,0.9929624642471266
416000415,0.9929617201527248
412462316,0.9929010800826152
416004687,0.9928971632862158
412320039,0.9928710938767957
412420954,0.9928626640040876
412410053,0.9928325571363682
416002667,0.9928085722494098
416850000,0.9927802862062886
525101581,0.9927571245661901
412440222,0.9927494171855207
422703104,0.9927472516784017
525800278,0.992742313925212
525201087,0.992742313925212
525101759,0.992742313925212
412803288,0.9927345140734317
412420121,0.9927198542198198
412500828,0.9927198521548999
413555168,0.9926976735733652
412320148,0.9926976735733652
412487654,0.9926976735733652
412520437,0.9926867431313168
533130585,0.9926823905241964
416002269,0.9926786915501988
525301320,0.9926759134063379
416060500,0.992665820951397
213408000,0.9926654475903058
412440538,0.9926429234009982
664631000,0.9926366872754985
409821678,0.9926135918725272
412000669,0.9926131591212675
412323233,0.9926118950889181
416004369,0.992606648738368
416558000,0.992606648738368
416001558,0.9926015435597285
525600489,0.9925887720592267
412418537,0.9925865003324905
422362063,0.9925783521502778
416175800,0.9925636095267225
416002039,0.9925636095267225
416004879,0.9925636095267225
416004245,0.9925636095267225
525600165,0.9925536653268965
412549214,0.992542296688079
412440193,0.9925405890384343
416246700,0.9925400609934241
416004937,0.9925400609934241
412329588,0.9925400609934241
416002747,0.9925338648197564
416002348,0.9925338648197564
412329668,0.9925328907203355
416002121,0.9925185685207304
431500720,0.9925185685207304
412440439,0.9925101352753023
412336789,0.9924956615066108
431004047,0.9924943605071213
413567172,0.9924931043443435
312055000,0.992492795556982
431900036,0.9924905691483018
412415555,0.9924553771018867
412520248,0.9924453251482485
412524677,0.9924415573099651
431602128,0.9924257087722467
412420918,0.9924011044440755
416002142,0.9923992707047229
431800750,0.9923886063675579
431702990,0.9923883615040127
412420638,0.9923863823130735
412480188,0.9923683002770022
412856898,0.99235957093614
416003409,0.9923572058174241
419740320,0.9923257870629572
416002452,0.992324045141083
412421031,0.99231304955793
525700517,0.9923093838531645
412549125,0.992303953079449
431003515,0.9922992877972735
416116500,0.9922825090278546
416000143,0.9922693790936611
412329682,0.9922492637993158
416836000,0.9922252740764304
412328732,0.9922223098289703
525700138,0.992219430092621
413224000,0.9921899998401393
431702170,0.9921809388270074
412420102,0.9921774255336963
525700144,0.992176921667306
416058900,0.9921762670346378
412995000,0.9921732786248506
650000154,0.9921345979694206
412440186,0.9921215333256536
416127600,0.9920972257037884
412326859,0.99208775687684
412420625,0.99205011234121
416032500,0.9920487803485475
412440384,0.9920448637841519
366270000,0.9920344244687954
412549102,0.9920217399325288
412440503,0.9920149163023388
412325832,0.9920074654200745
412420618,0.9919998463400225
416094500,0.9919867669873362
