mmsi,risk_score,is_iuu
412426333,0.9758663100164324,0
412440152,0.9758663100164324,0
412549416,0.9758663100164324,0
412333809,0.9758663100164324,0
412440194,0.9758663100164324,0
412201848,0.9756052251893274,0
412329693,0.9756052251893274,0
412331015,0.9756052251893274,0
412331029,0.9756052251893274,0
412698510,0.9756052251893274,0
412201811,0.9756052251893274,0
412440374,0.9756052251893274,0
412549045,0.9756052251893274,0
412549434,0.9756052251893274,0
412371178,0.9756052251893274,0
412420901,0.9756052251893274,0
412209085,0.9756052251893274,0
412209083,0.9756052251893274,0
412200078,0.9756052251893274,0
412331134,0.9756052251893274,0
412549245,0.9756052251893274,0
412995000,0.9756052251893274,0
412326864,0.9756052251893274,0
412694840,0.9756052251893274,0
412679180,0.9756052251893274,0
412356488,0.9755998399149354,1
412210012,0.9755757505303086,0
412695240,0.9754443948197804,0
412205130,0.9754443948197804,0
413322640,0.9754339391786481,0
412695710,0.975251830928702,0
412331112,0.975251830928702,0
412329405,0.975251830928702,0
412992000,0.975251830928702,0
412695690,0.975251830928702,0
412329406,0.975251830928702,0
412326859,0.975251830928702,0
412549188,0.9752068360095574,0
412691290,0.9752068360095574,0
412440756,0.9752068360095574,0
412549214,0.9752068360095574,0
412691310,0.9752068360095574,0
412482985,0.9752068360095574,0
412440745,0.9752068360095574,0
412328748,0.9751351161974238,1
412421096,0.9749762248919029,0
412270058,0.9749762248919029,0
412549173,0.9749762248919029,0
412440557,0.9749762248919029,0
412440563,0.9749762248919029,0
412270057,0.9749762248919029,0
412440372,0.9749762248919029,0
412440157,0.9749762248919029,0
412271470,0.9749762248919029,0
412549067,0.9749762248919029,0
412549466,0.9749762248919029,0
412354055,0.9749762248919029,0
412421152,0.9749762248919029,0
412430930,0.9749762248919029,0
412420211,0.9749762248919029,0
412440548,0.9749762248919029,0
412329696,0.9749762248919029,0
412440549,0.9749762248919029,0
412271480,0.9749762248919029,0
412354268,0.9749762248919029,0
413691210,0.9749762248919029,0
412549472,0.9749762248919029,0
412440718,0.9749762248919029,0
412440716,0.9749762248919029,0
412330029,0.9749762248919029,0
412440579,0.9749762248919029,0
412440492,0.9749762248919029,0
412440582,0.9749762248919029,0
412440583,0.9749762248919029,0
412420934,0.9749762248919029,0
412421186,0.9749762248919029,0
412217993,0.9749762248919029,0
412549407,0.9749762248919029,0
412549293,0.9749762248919029,0
412334079,0.9749762248919029,0
412334082,0.9749762248919029,0
412371205,0.9749762248919029,0
412371203,0.9749762248919029,0
413404430,0.9749762248919029,0
412696260,0.9749762248919029,0
412334081,0.9749762248919029,0
412484403,0.9749762248919029,0
412371204,0.9749762248919029,0
412549403,0.9749762248919029,0
412420502,0.9749762248919029,0
412440661,0.9749762248919029,0
412421181,0.9749762248919029,0
412440150,0.9749762248919029,0
412440693,0.9749762248919029,0
412283999,0.9749762248919029,0
412283998,0.9749762248919029,0
412549402,0.9749762248919029,0
412209185,0.9749762248919029,0
412549069,0.9749762248919029,0
412420811,0.9749762248919029,0
412371208,0.9749762248919029,0
412549066,0.9749762248919029,0
412420806,0.9749762248919029,0
412440039,0.9749762248919029,0
412371191,0.9749762248919029,0
412371192,0.9749762248919029,0
412440657,0.9749762248919029,0
412421185,0.9749762248919029,0
412549465,0.9749762248919029,0
412420896,0.9749762248919029,0
412420417,0.9749762248919029,0
412463903,0.9749762248919029,0
412421129,0.9749762248919029,0
412549048,0.9749762248919029,0
413462010,0.9749762248919029,0
412329653,0.9749762248919029,0
412440773,0.9749762248919029,0
412549612,0.9749762248919029,0
412421042,0.9749762248919029,0
412401950,0.9749762248919029,0
412549613,0.9749762248919029,0
412421046,0.9749762248919029,0
412420312,0.9749762248919029,0
412329652,0.9749762248919029,0
412420563,0.9749762248919029,0
412549614,0.9749762248919029,0
413031000,0.9749762248919029,0
412440373,0.9749762248919029,0
412337345,0.9749762248919029,0
412440419,0.9749762248919029,0
412549351,0.9749762248919029,0
412334074,0.9749762248919029,0
412420903,0.9749762248919029,0
412660090,0.9749762248919029,0
412421099,0.9749762248919029,0
412440452,0.9749762248919029,0
412440738,0.9749762248919029,0
412328744,0.9749762248919029,0
412420532,0.9749762248919029,0
412460279,0.9749762248919029,0
412337346,0.9749762248919029,0
412421101,0.9749762248919029,0
412549656,0.9749762248919029,0
412440236,0.9749762248919029,0
412329686,0.9749762248919029,0
412337344,0.9749762248919029,0
412440734,0.9749762248919029,0
412331078,0.9749762248919029,0
412336827,0.9749762248919029,0
412463905,0.9749762248919029,0
412420902,0.9749762248919029,0
412201829,0.974457421618058,0
412675870,0.974457421618058,0
412440043,0.974457421618058,0
412482955,0.974457421618058,0
412460026,0.974457421618058,0
412320032,0.974457421618058,0
412462928,0.974457421618058,0
412440712,0.974457421618058,0
412420885,0.974457421618058,0
424440436,0.9743726168474284,0
412008003,0.9743321868494466,1
412440804,0.9741039147887277,0
412440498,0.9741039147887277,0
412209146,0.9741039147887277,0
412326863,0.9741039147887277,0
412440497,0.9741039147887277,0
412300377,0.9741039147887277,0
412440439,0.9741039147887277,0
412326861,0.9741039147887277,0
412440805,0.9741039147887277,0
412331061,0.9741039147887277,0
412989000,0.9741039147887277,0
412209145,0.9741039147887277,0
412329408,0.9741039147887277,0
412331109,0.9741039147887277,0
412440438,0.9741039147887277,0
412695570,0.9741039147887277,0
412331107,0.9741039147887277,0
412333747,0.9741039147887277,0
412440803,0.9741039147887277,0
412440539,0.9741039147887277,0
412440802,0.9741039147887277,0
412270002,0.9741039147887277,0
412440749,0.9741039147887277,0
412440751,0.9741039147887277,0
412440752,0.9741039147887277,0
412549087,0.9741039147887277,0
412326862,0.9741039147887277,0
412440501,0.9741039147887277,0
412331147,0.9741039147887277,0
412333745,0.9741039147887277,0
412440382,0.9741039147887277,0
412440744,0.9741039147887277,0
412440786,0.9741039147887277,0
412549125,0.9741039147887277,0
412440442,0.9741039147887277,0
412328733,0.9741039147887277,0
412695610,0.9741039147887277,0
412329429,0.9741039147887277,0
412331148,0.9741039147887277,0
412440785,0.9741039147887277,0
412328735,0.9741039147887277,0
412331146,0.9741039147887277,0
412440538,0.9741039147887277,0
412440784,0.9741039147887277,0
412440746,0.9741039147887277,0
412549191,0.9741039147887277,0
412549189,0.9741039147887277,0
412329427,0.9741039147887277,0
412440441,0.9741039147887277,0
412440747,0.9741039147887277,0
412440806,0.9741039147887277,0
412440748,0.9741039147887277,0
412328743,0.9741039147887277,0
412440783,0.9741039147887277,0
412331123,0.9741039147887277,0
412440499,0.9741039147887277,0
412440782,0.9741039147887277,0
412440753,0.9741039147887277,0
412549481,0.9741039147887277,0
412200461,0.9741039147887277,0
412549014,0.9741039147887277,0
412440758,0.9741039147887277,0
413270220,0.9741039147887277,0
412440759,0.9741039147887277,0
412549089,0.9741039147887277,0
412549296,0.9741039147887277,0
412440558,0.9741039147887277,0
412440378,0.9741039147887277,0
412549486,0.9741039147887277,0
412549297,0.9741039147887277,0
412440761,0.9741039147887277,0
412440795,0.9741039147887277,0
412549485,0.9741039147887277,0
412549484,0.9741039147887277,0
412549483,0.9741039147887277,0
412326858,0.9741039147887277,0
412440794,0.9741039147887277,0
412549482,0.9741039147887277,0
412440793,0.9741039147887277,0
412482986,0.9741039147887277,0
412421032,0.9741039147887277,0
412440503,0.9741039147887277,0
412331087,0.9741039147887277,0
412440504,0.9741039147887277,0
412300376,0.9741039147887277,0
412440792,0.9741039147887277,0
412440757,0.9741039147887277,0
412440791,0.9741039147887277,0
412549187,0.9741039147887277,0
412440799,0.9741039147887277,0
412440787,0.9741039147887277,0
412440502,0.9741039147887277,0
412326854,0.9741039147887277,0
412326855,0.9741039147887277,0
412270024,0.9741039147887277,0
412440788,0.9741039147887277,0
412440789,0.9741039147887277,0
412440436,0.9741039147887277,0
412440506,0.9741039147887277,0
412331085,0.9741039147887277,0
412440505,0.9741039147887277,0
412440798,0.9741039147887277,0
412440435,0.9741039147887277,0
412329656,0.9741039147887277,0
412440755,0.9741039147887277,0
412549295,0.9741039147887277,0
412333793,0.9741039147887277,0
412440434,0.9741039147887277,0
412329654,0.9741039147887277,0
412440496,0.9741039147887277,0
412440433,0.9741039147887277,0
412549471,0.9741039147887277,0
412440381,0.9741039147887277,0
412420597,0.9741039147887277,0
412440726,0.9741039147887277,0
412549204,0.9741039147887277,0
412440677,0.9741039147887277,0
412333795,0.9741039147887277,0
412549209,0.9741039147887277,0
412440816,0.9741039147887277,0
412440676,0.9741039147887277,0
412549583,0.9741039147887277,0
412440674,0.9741039147887277,0
412440494,0.9741039147887277,0
412440673,0.9741039147887277,0
412440495,0.9741039147887277,0
412549206,0.9741039147887277,0
412549211,0.9741039147887277,0
412549205,0.9741039147887277,0
412549129,0.9741039147887277,0
412549294,0.9741039147887277,0
412549128,0.9741039147887277,0
412549212,0.9741039147887277,0
412549208,0.9741039147887277,0
412440678,0.9741039147887277,0
412331001,0.9741039147887277,0
412549391,0.9741039147887277,0
412440821,0.9741039147887277,0
413270430,0.9741039147887277,0
412549225,0.9741039147887277,0
412549222,0.9741039147887277,0
412549292,0.9741039147887277,0
